Id,Label,timeset,componentnumber,strongcompnum
8608,8608,,20,143
8992,8992,,20,143
9176,9176,,20,143
9486,9486,,20,143
2585,2585,,2,17
689,689,,2,17
799,799,,2,17
1345,1345,,2,17
1468,1468,,2,17
1485,1485,,2,17
1605,1605,,2,17
1664,1664,,2,17
2355,2355,,2,17
2570,2570,,2,17
2701,2701,,2,17
2712,2712,,2,17
3150,3150,,2,17
3172,3172,,2,17
3941,3941,,2,17
3964,3964,,2,17
4185,4185,,2,17
4448,4448,,2,17
4509,4509,,2,17
4688,4688,,2,17
4970,4970,,2,17
5024,5024,,2,17
5520,5520,,2,17
5647,5647,,2,17
5951,5951,,2,17
6102,6102,,2,17
6474,6474,,2,17
6612,6612,,2,17
6650,6650,,2,17
6913,6913,,2,17
7011,7011,,2,17
7349,7349,,2,17
8066,8066,,2,17
8312,8312,,2,17
8415,8415,,2,17
8446,8446,,2,17
8628,8628,,2,17
8752,8752,,2,17
8795,8795,,2,17
9174,9174,,2,17
9403,9403,,2,17
9740,9740,,2,17
9938,9938,,2,17
9956,9956,,2,17
5497,5497,,25,182
99,99,,25,182
336,336,,25,182
445,445,,25,182
645,645,,25,182
874,874,,25,182
1273,1273,,25,182
1364,1364,,25,182
1450,1450,,25,182
1729,1729,,25,182
1766,1766,,25,182
1894,1894,,25,182
2074,2074,,25,182
2144,2144,,25,182
2541,2541,,25,182
2949,2949,,25,182
3362,3362,,25,182
4005,4005,,25,182
4113,4113,,25,182
4564,4564,,25,182
4679,4679,,25,182
4921,4921,,25,182
4937,4937,,25,182
5637,5637,,25,182
5993,5993,,25,182
6026,6026,,25,182
6163,6163,,25,182
6661,6661,,25,182
6946,6946,,25,182
6981,6981,,25,182
7001,7001,,25,182
7015,7015,,25,182
7034,7034,,25,182
7291,7291,,25,182
7348,7348,,25,182
7768,7768,,25,182
8226,8226,,25,182
8411,8411,,25,182
9244,9244,,25,182
9404,9404,,25,182
9476,9476,,25,182
9989,9989,,25,182
2723,2723,,0,7
124,124,,0,7
392,392,,0,7
714,714,,0,7
928,928,,0,7
1198,1198,,0,7
1435,1435,,0,7
1524,1524,,0,7
1536,1536,,0,7
2013,2013,,0,7
2188,2188,,0,7
2194,2194,,0,7
2262,2262,,0,7
2287,2287,,0,7
2320,2320,,0,7
2530,2530,,0,7
3138,3138,,0,7
3146,3146,,0,7
3176,3176,,0,7
3425,3425,,0,7
3600,3600,,0,7
4092,4092,,0,7
4152,4152,,0,7
4293,4293,,0,7
4516,4516,,0,7
4853,4853,,0,7
5117,5117,,0,7
5199,5199,,0,7
5695,5695,,0,7
5915,5915,,0,7
6191,6191,,0,7
6232,6232,,0,7
6413,6413,,0,7
6872,6872,,0,7
6950,6950,,0,7
7040,7040,,0,7
7294,7294,,0,7
7298,7298,,0,7
7503,7503,,0,7
7793,7793,,0,7
7992,7992,,0,7
8194,8194,,0,7
8331,8331,,0,7
8392,8392,,0,7
8569,8569,,0,7
8638,8638,,0,7
8869,8869,,0,7
8904,8904,,0,7
8942,8942,,0,7
8993,8993,,0,7
9164,9164,,0,7
9234,9234,,0,7
9407,9407,,0,7
9522,9522,,0,7
9560,9560,,0,7
9766,9766,,0,7
9772,9772,,0,7
7462,7462,,6,49
471,471,,6,49
806,806,,6,49
998,998,,6,49
1076,1076,,6,49
1170,1170,,6,49
1220,1220,,6,49
1449,1449,,6,49
1457,1457,,6,49
1531,1531,,6,49
1969,1969,,6,49
2318,2318,,6,49
2579,2579,,6,49
2694,2694,,6,49
2879,2879,,6,49
3247,3247,,6,49
3530,3530,,6,49
3623,3623,,6,49
4183,4183,,6,49
4399,4399,,6,49
4515,4515,,6,49
4555,4555,,6,49
4584,4584,,6,49
4851,4851,,6,49
4968,4968,,6,49
5046,5046,,6,49
5065,5065,,6,49
5142,5142,,6,49
5778,5778,,6,49
5975,5975,,6,49
6263,6263,,6,49
6364,6364,,6,49
6731,6731,,6,49
6733,6733,,6,49
7465,7465,,6,49
7979,7979,,6,49
8323,8323,,6,49
8552,8552,,6,49
8975,8975,,6,49
9063,9063,,6,49
9090,9090,,6,49
9116,9116,,6,49
9189,9189,,6,49
9398,9398,,6,49
9435,9435,,6,49
9439,9439,,6,49
9613,9613,,6,49
9894,9894,,6,49
9920,9920,,6,49
2097,2097,,20,142
69,69,,20,142
82,82,,20,142
134,134,,20,142
490,490,,20,142
575,575,,20,142
726,726,,20,142
1021,1021,,20,142
1160,1160,,20,142
1459,1459,,20,142
1935,1935,,20,142
2007,2007,,20,142
2261,2261,,20,142
2540,2540,,20,142
2779,2779,,20,142
2930,2930,,20,142
3229,3229,,20,142
3577,3577,,20,142
3678,3678,,20,142
3936,3936,,20,142
4083,4083,,20,142
4139,4139,,20,142
4191,4191,,20,142
4395,4395,,20,142
4740,4740,,20,142
5132,5132,,20,142
5152,5152,,20,142
5161,5161,,20,142
5185,5185,,20,142
5346,5346,,20,142
5449,5449,,20,142
5649,5649,,20,142
6418,6418,,20,142
6625,6625,,20,142
6945,6945,,20,142
7611,7611,,20,142
8235,8235,,20,142
8410,8410,,20,142
8634,8634,,20,142
9025,9025,,20,142
9223,9223,,20,142
9558,9558,,20,142
9633,9633,,20,142
7618,7618,,21,153
358,358,,21,153
386,386,,21,153
418,418,,21,153
911,911,,21,153
983,983,,21,153
1192,1192,,21,153
1202,1202,,21,153
1206,1206,,21,153
1565,1565,,21,153
1772,1772,,21,153
1874,1874,,21,153
2281,2281,,21,153
2465,2465,,21,153
2535,2535,,21,153
3095,3095,,21,153
3101,3101,,21,153
3287,3287,,21,153
3397,3397,,21,153
3839,3839,,21,153
4153,4153,,21,153
4207,4207,,21,153
4344,4344,,21,153
4379,4379,,21,153
4510,4510,,21,153
4511,4511,,21,153
4702,4702,,21,153
5104,5104,,21,153
5408,5408,,21,153
5469,5469,,21,153
5570,5570,,21,153
5630,5630,,21,153
5777,5777,,21,153
5984,5984,,21,153
6591,6591,,21,153
6694,6694,,21,153
6717,6717,,21,153
6795,6795,,21,153
6843,6843,,21,153
7006,7006,,21,153
7052,7052,,21,153
7266,7266,,21,153
7303,7303,,21,153
7333,7333,,21,153
7360,7360,,21,153
7541,7541,,21,153
7818,7818,,21,153
7831,7831,,21,153
7902,7902,,21,153
8160,8160,,21,153
9022,9022,,21,153
9078,9078,,21,153
9210,9210,,21,153
9315,9315,,21,153
9370,9370,,21,153
9530,9530,,21,153
9661,9661,,21,153
9921,9921,,21,153
8954,8954,,16,119
906,906,,16,119
1139,1139,,16,119
1269,1269,,16,119
1528,1528,,16,119
1558,1558,,16,119
1594,1594,,16,119
1678,1678,,16,119
1901,1901,,16,119
1959,1959,,16,119
2125,2125,,16,119
2185,2185,,16,119
2266,2266,,16,119
2332,2332,,16,119
2420,2420,,16,119
2686,2686,,16,119
3435,3435,,16,119
3662,3662,,16,119
4026,4026,,16,119
4047,4047,,16,119
4057,4057,,16,119
4464,4464,,16,119
4623,4623,,16,119
4838,4838,,16,119
4959,4959,,16,119
5690,5690,,16,119
6177,6177,,16,119
6317,6317,,16,119
6431,6431,,16,119
6486,6486,,16,119
6571,6571,,16,119
7772,7772,,16,119
8072,8072,,16,119
8336,8336,,16,119
8518,8518,,16,119
8615,8615,,16,119
8630,8630,,16,119
8637,8637,,16,119
8736,8736,,16,119
9727,9727,,16,119
3982,3982,,23,169
53,53,,23,169
230,230,,23,169
431,431,,23,169
512,512,,23,169
527,527,,23,169
640,640,,23,169
683,683,,23,169
855,855,,23,169
879,879,,23,169
907,907,,23,169
1188,1188,,23,169
1399,1399,,23,169
1892,1892,,23,169
2041,2041,,23,169
2454,2454,,23,169
2457,2457,,23,169
2963,2963,,23,169
3195,3195,,23,169
3341,3341,,23,169
3370,3370,,23,169
3424,3424,,23,169
3532,3532,,23,169
3852,3852,,23,169
4030,4030,,23,169
4804,4804,,23,169
4821,4821,,23,169
4943,4943,,23,169
5010,5010,,23,169
5150,5150,,23,169
5213,5213,,23,169
5273,5273,,23,169
5413,5413,,23,169
5494,5494,,23,169
5852,5852,,23,169
6138,6138,,23,169
6219,6219,,23,169
6561,6561,,23,169
6863,6863,,23,169
6962,6962,,23,169
8104,8104,,23,169
8403,8403,,23,169
8591,8591,,23,169
8867,8867,,23,169
9524,9524,,23,169
9650,9650,,23,169
9994,9994,,23,169
6762,6762,,18,134
135,135,,18,134
363,363,,18,134
413,413,,18,134
562,562,,18,134
674,674,,18,134
825,825,,18,134
875,875,,18,134
918,918,,18,134
1685,1685,,18,134
1712,1712,,18,134
1891,1891,,18,134
2142,2142,,18,134
2153,2153,,18,134
2263,2263,,18,134
2849,2849,,18,134
2975,2975,,18,134
3162,3162,,18,134
3356,3356,,18,134
3471,3471,,18,134
3502,3502,,18,134
3552,3552,,18,134
4167,4167,,18,134
4580,4580,,18,134
4581,4581,,18,134
4772,4772,,18,134
4926,4926,,18,134
5097,5097,,18,134
5107,5107,,18,134
5155,5155,,18,134
5491,5491,,18,134
5592,5592,,18,134
5903,5903,,18,134
6019,6019,,18,134
6108,6108,,18,134
6207,6207,,18,134
6236,6236,,18,134
7119,7119,,18,134
7136,7136,,18,134
7308,7308,,18,134
7438,7438,,18,134
7645,7645,,18,134
7702,7702,,18,134
7758,7758,,18,134
7856,7856,,18,134
8145,8145,,18,134
8329,8329,,18,134
8338,8338,,18,134
8398,8398,,18,134
8416,8416,,18,134
8586,8586,,18,134
8995,8995,,18,134
9007,9007,,18,134
9096,9096,,18,134
9159,9159,,18,134
9422,9422,,18,134
9532,9532,,18,134
9628,9628,,18,134
9803,9803,,18,134
1753,1753,,9,68
7,7,,9,68
636,636,,9,68
1009,1009,,9,68
1012,1012,,9,68
1090,1090,,9,68
1263,1263,,9,68
1827,1827,,9,68
2047,2047,,9,68
2347,2347,,9,68
2448,2448,,9,68
2597,2597,,9,68
2647,2647,,9,68
2755,2755,,9,68
2840,2840,,9,68
3359,3359,,9,68
3688,3688,,9,68
3919,3919,,9,68
4279,4279,,9,68
4485,4485,,9,68
4762,4762,,9,68
4879,4879,,9,68
5000,5000,,9,68
5013,5013,,9,68
5027,5027,,9,68
5396,5396,,9,68
5699,5699,,9,68
5797,5797,,9,68
6074,6074,,9,68
6127,6127,,9,68
6176,6176,,9,68
6791,6791,,9,68
7049,7049,,9,68
7378,7378,,9,68
7510,7510,,9,68
7703,7703,,9,68
7740,7740,,9,68
7885,7885,,9,68
7975,7975,,9,68
7995,7995,,9,68
8320,8320,,9,68
8383,8383,,9,68
8639,8639,,9,68
8648,8648,,9,68
8723,8723,,9,68
8776,8776,,9,68
8879,8879,,9,68
9489,9489,,9,68
9781,9781,,9,68
2512,2512,,5,41
74,74,,5,41
105,105,,5,41
340,340,,5,41
360,360,,5,41
715,715,,5,41
1028,1028,,5,41
1377,1377,,5,41
1832,1832,,5,41
1834,1834,,5,41
2087,2087,,5,41
2223,2223,,5,41
2296,2296,,5,41
2525,2525,,5,41
2643,2643,,5,41
2833,2833,,5,41
3426,3426,,5,41
3745,3745,,5,41
3755,3755,,5,41
3846,3846,,5,41
3873,3873,,5,41
3983,3983,,5,41
4053,4053,,5,41
4368,4368,,5,41
4437,4437,,5,41
4720,4720,,5,41
4737,4737,,5,41
5169,5169,,5,41
5994,5994,,5,41
6143,6143,,5,41
6315,6315,,5,41
6428,6428,,5,41
6672,6672,,5,41
7084,7084,,5,41
7292,7292,,5,41
7385,7385,,5,41
7592,7592,,5,41
7791,7791,,5,41
7965,7965,,5,41
8499,8499,,5,41
8606,8606,,5,41
9013,9013,,5,41
9153,9153,,5,41
9209,9209,,5,41
9415,9415,,5,41
9510,9510,,5,41
9946,9946,,5,41
9267,9267,,17,125
8,8,,17,125
37,37,,17,125
152,152,,17,125
295,295,,17,125
440,440,,17,125
523,523,,17,125
684,684,,17,125
721,721,,17,125
723,723,,17,125
968,968,,17,125
1547,1547,,17,125
1982,1982,,17,125
2198,2198,,17,125
2273,2273,,17,125
2352,2352,,17,125
2967,2967,,17,125
3432,3432,,17,125
3536,3536,,17,125
3543,3543,,17,125
3860,3860,,17,125
4184,4184,,17,125
4359,4359,,17,125
4454,4454,,17,125
4496,4496,,17,125
4541,4541,,17,125
4728,4728,,17,125
4806,4806,,17,125
5247,5247,,17,125
5343,5343,,17,125
5907,5907,,17,125
6195,6195,,17,125
6455,6455,,17,125
6953,6953,,17,125
7045,7045,,17,125
7099,7099,,17,125
7162,7162,,17,125
7695,7695,,17,125
8046,8046,,17,125
8360,8360,,17,125
8806,8806,,17,125
8851,8851,,17,125
9180,9180,,17,125
9815,9815,,17,125
2413,2413,,7,55
346,346,,7,55
949,949,,7,55
1029,1029,,7,55
1235,1235,,7,55
1608,1608,,7,55
1682,1682,,7,55
1744,1744,,7,55
2056,2056,,7,55
2366,2366,,7,55
2498,2498,,7,55
2567,2567,,7,55
3127,3127,,7,55
3342,3342,,7,55
3427,3427,,7,55
3752,3752,,7,55
4033,4033,,7,55
4090,4090,,7,55
4171,4171,,7,55
4263,4263,,7,55
4301,4301,,7,55
4631,4631,,7,55
4640,4640,,7,55
4788,4788,,7,55
4962,4962,,7,55
4983,4983,,7,55
5005,5005,,7,55
5057,5057,,7,55
5328,5328,,7,55
5419,5419,,7,55
5980,5980,,7,55
6020,6020,,7,55
6436,6436,,7,55
6510,6510,,7,55
6577,6577,,7,55
7638,7638,,7,55
7670,7670,,7,55
7786,7786,,7,55
8112,8112,,7,55
8234,8234,,7,55
8335,8335,,7,55
8674,8674,,7,55
8778,8778,,7,55
9309,9309,,7,55
9319,9319,,7,55
9413,9413,,7,55
9534,9534,,7,55
9564,9564,,7,55
9799,9799,,7,55
1131,1131,,17,124
52,52,,17,124
133,133,,17,124
249,249,,17,124
534,534,,17,124
831,831,,17,124
844,844,,17,124
1155,1155,,17,124
1187,1187,,17,124
1739,1739,,17,124
2156,2156,,17,124
2331,2331,,17,124
2421,2421,,17,124
2767,2767,,17,124
2906,2906,,17,124
3034,3034,,17,124
3042,3042,,17,124
3617,3617,,17,124
3868,3868,,17,124
4211,4211,,17,124
4377,4377,,17,124
4573,4573,,17,124
4706,4706,,17,124
5088,5088,,17,124
5252,5252,,17,124
5417,5417,,17,124
5435,5435,,17,124
6273,6273,,17,124
6323,6323,,17,124
6892,6892,,17,124
6940,6940,,17,124
7432,7432,,17,124
7549,7549,,17,124
7564,7564,,17,124
7936,7936,,17,124
8071,8071,,17,124
8364,8364,,17,124
8406,8406,,17,124
8672,8672,,17,124
9376,9376,,17,124
9508,9508,,17,124
9609,9609,,17,124
9790,9790,,17,124
9922,9922,,17,124
3415,3415,,21,152
235,235,,21,152
257,257,,21,152
1078,1078,,21,152
1221,1221,,21,152
1412,1412,,21,152
1573,1573,,21,152
1647,1647,,21,152
2039,2039,,21,152
2344,2344,,21,152
2823,2823,,21,152
2940,2940,,21,152
3409,3409,,21,152
3667,3667,,21,152
3793,3793,,21,152
4275,4275,,21,152
4287,4287,,21,152
4351,4351,,21,152
4514,4514,,21,152
4808,4808,,21,152
4920,4920,,21,152
4972,4972,,21,152
5718,5718,,21,152
5899,5899,,21,152
6001,6001,,21,152
6012,6012,,21,152
6099,6099,,21,152
6210,6210,,21,152
6425,6425,,21,152
6441,6441,,21,152
6747,6747,,21,152
7026,7026,,21,152
7358,7358,,21,152
7472,7472,,21,152
7481,7481,,21,152
8247,8247,,21,152
8574,8574,,21,152
8665,8665,,21,152
8782,8782,,21,152
8947,8947,,21,152
9187,9187,,21,152
9336,9336,,21,152
9382,9382,,21,152
9722,9722,,21,152
3086,3086,,5,40
23,23,,5,40
385,385,,5,40
596,596,,5,40
753,753,,5,40
1287,1287,,5,40
1372,1372,,5,40
1493,1493,,5,40
1815,1815,,5,40
1976,1976,,5,40
2214,2214,,5,40
2292,2292,,5,40
2327,2327,,5,40
2577,2577,,5,40
2581,2581,,5,40
3064,3064,,5,40
3088,3088,,5,40
3148,3148,,5,40
3298,3298,,5,40
3737,3737,,5,40
3740,3740,,5,40
4016,4016,,5,40
4061,4061,,5,40
4349,4349,,5,40
4493,4493,,5,40
4749,4749,,5,40
4848,4848,,5,40
5364,5364,,5,40
5923,5923,,5,40
5965,5965,,5,40
6011,6011,,5,40
6585,6585,,5,40
7008,7008,,5,40
7418,7418,,5,40
7574,7574,,5,40
7870,7870,,5,40
8167,8167,,5,40
8440,8440,,5,40
8996,8996,,5,40
9145,9145,,5,40
9423,9423,,5,40
9703,9703,,5,40
9885,9885,,5,40
9999,9999,,5,40
4130,4130,,2,16
857,857,,2,16
902,902,,2,16
925,925,,2,16
1094,1094,,2,16
1143,1143,,2,16
1321,1321,,2,16
1828,1828,,2,16
1881,1881,,2,16
2162,2162,,2,16
2200,2200,,2,16
2571,2571,,2,16
3054,3054,,2,16
3143,3143,,2,16
3318,3318,,2,16
3352,3352,,2,16
3571,3571,,2,16
3702,3702,,2,16
4158,4158,,2,16
4270,4270,,2,16
4453,4453,,2,16
4563,4563,,2,16
4612,4612,,2,16
4759,4759,,2,16
4939,4939,,2,16
5025,5025,,2,16
5048,5048,,2,16
5058,5058,,2,16
5120,5120,,2,16
5410,5410,,2,16
5752,5752,,2,16
6086,6086,,2,16
6294,6294,,2,16
6574,6574,,2,16
6615,6615,,2,16
6837,6837,,2,16
6999,6999,,2,16
7489,7489,,2,16
7629,7629,,2,16
8228,8228,,2,16
8573,8573,,2,16
8599,8599,,2,16
9100,9100,,2,16
9127,9127,,2,16
9282,9282,,2,16
9565,9565,,2,16
9630,9630,,2,16
9639,9639,,2,16
7126,7126,,26,189
633,633,,26,189
651,651,,26,189
1497,1497,,26,189
1584,1584,,26,189
1602,1602,,26,189
1730,1730,,26,189
1939,1939,,26,189
2180,2180,,26,189
2307,2307,,26,189
2399,2399,,26,189
3122,3122,,26,189
3188,3188,,26,189
3924,3924,,26,189
3939,3939,,26,189
4100,4100,,26,189
4268,4268,,26,189
4341,4341,,26,189
4708,4708,,26,189
4766,4766,,26,189
4901,4901,,26,189
5040,5040,,26,189
5452,5452,,26,189
5478,5478,,26,189
5685,5685,,26,189
6003,6003,,26,189
6330,6330,,26,189
6395,6395,,26,189
6422,6422,,26,189
6492,6492,,26,189
6951,6951,,26,189
7273,7273,,26,189
7395,7395,,26,189
7511,7511,,26,189
7814,7814,,26,189
8055,8055,,26,189
8367,8367,,26,189
8532,8532,,26,189
8811,8811,,26,189
8859,8859,,26,189
9011,9011,,26,189
9377,9377,,26,189
9484,9484,,26,189
9507,9507,,26,189
6864,6864,,18,133
211,211,,18,133
969,969,,18,133
1005,1005,,18,133
1193,1193,,18,133
1229,1229,,18,133
1264,1264,,18,133
1288,1288,,18,133
2406,2406,,18,133
2568,2568,,18,133
2762,2762,,18,133
2835,2835,,18,133
2909,2909,,18,133
3439,3439,,18,133
3475,3475,,18,133
3540,3540,,18,133
3634,3634,,18,133
3903,3903,,18,133
4039,4039,,18,133
4473,4473,,18,133
4554,4554,,18,133
4667,4667,,18,133
4824,4824,,18,133
5116,5116,,18,133
5733,5733,,18,133
5834,5834,,18,133
6068,6068,,18,133
6111,6111,,18,133
6194,6194,,18,133
6213,6213,,18,133
6228,6228,,18,133
6502,6502,,18,133
6567,6567,,18,133
6603,6603,,18,133
6657,6657,,18,133
6793,6793,,18,133
7116,7116,,18,133
7128,7128,,18,133
7234,7234,,18,133
7506,7506,,18,133
7516,7516,,18,133
7680,7680,,18,133
7784,7784,,18,133
7988,7988,,18,133
8090,8090,,18,133
8258,8258,,18,133
8593,8593,,18,133
8793,8793,,18,133
8841,8841,,18,133
9087,9087,,18,133
9119,9119,,18,133
9179,9179,,18,133
9390,9390,,18,133
9477,9477,,18,133
9551,9551,,18,133
9583,9583,,18,133
9668,9668,,18,133
9856,9856,,18,133
3786,3786,,4,34
71,71,,4,34
291,291,,4,34
947,947,,4,34
1257,1257,,4,34
1498,1498,,4,34
1699,1699,,4,34
1794,1794,,4,34
1812,1812,,4,34
1911,1911,,4,34
2284,2284,,4,34
2379,2379,,4,34
2468,2468,,4,34
2815,2815,,4,34
3226,3226,,4,34
3488,3488,,4,34
4439,4439,,4,34
4466,4466,,4,34
4889,4889,,4,34
4896,4896,,4,34
4963,4963,,4,34
4964,4964,,4,34
4980,4980,,4,34
5146,5146,,4,34
5175,5175,,4,34
5506,5506,,4,34
5801,5801,,4,34
5958,5958,,4,34
6247,6247,,4,34
6361,6361,,4,34
6551,6551,,4,34
6988,6988,,4,34
7290,7290,,4,34
7461,7461,,4,34
7530,7530,,4,34
7550,7550,,4,34
7626,7626,,4,34
8034,8034,,4,34
8082,8082,,4,34
8091,8091,,4,34
8168,8168,,4,34
8178,8178,,4,34
8254,8254,,4,34
8310,8310,,4,34
8589,8589,,4,34
8616,8616,,4,34
8691,8691,,4,34
8779,8779,,4,34
8847,8847,,4,34
8956,8956,,4,34
9140,9140,,4,34
9207,9207,,4,34
9365,9365,,4,34
9516,9516,,4,34
9684,9684,,4,34
9937,9937,,4,34
3842,3842,,14,101
1,1,,14,101
2,2,,14,101
189,189,,14,101
205,205,,14,101
250,250,,14,101
339,339,,14,101
370,370,,14,101
713,713,,14,101
738,738,,14,101
822,822,,14,101
997,997,,14,101
1128,1128,,14,101
1329,1329,,14,101
1676,1676,,14,101
2003,2003,,14,101
2159,2159,,14,101
2218,2218,,14,101
2641,2641,,14,101
2832,2832,,14,101
2850,2850,,14,101
2890,2890,,14,101
3055,3055,,14,101
3665,3665,,14,101
3669,3669,,14,101
3985,3985,,14,101
4136,4136,,14,101
4140,4140,,14,101
4142,4142,,14,101
4918,4918,,14,101
4971,4971,,14,101
5384,5384,,14,101
5633,5633,,14,101
5788,5788,,14,101
5995,5995,,14,101
6440,6440,,14,101
6573,6573,,14,101
6756,6756,,14,101
6833,6833,,14,101
6835,6835,,14,101
7206,7206,,14,101
7545,7545,,14,101
7886,7886,,14,101
8040,8040,,14,101
8667,8667,,14,101
8885,8885,,14,101
9479,9479,,14,101
9700,9700,,14,101
9783,9783,,14,101
4661,4661,,8,61
303,303,,8,61
329,329,,8,61
533,533,,8,61
543,543,,8,61
830,830,,8,61
1042,1042,,8,61
1066,1066,,8,61
1068,1068,,8,61
1205,1205,,8,61
1311,1311,,8,61
1455,1455,,8,61
1825,1825,,8,61
2022,2022,,8,61
2122,2122,,8,61
2239,2239,,8,61
2476,2476,,8,61
2574,2574,,8,61
2986,2986,,8,61
3017,3017,,8,61
3334,3334,,8,61
3379,3379,,8,61
3569,3569,,8,61
3659,3659,,8,61
4134,4134,,8,61
4309,4309,,8,61
4484,4484,,8,61
4568,4568,,8,61
4732,4732,,8,61
4758,4758,,8,61
4771,4771,,8,61
4813,4813,,8,61
5075,5075,,8,61
5416,5416,,8,61
6202,6202,,8,61
6276,6276,,8,61
6290,6290,,8,61
6448,6448,,8,61
6849,6849,,8,61
7635,7635,,8,61
7859,7859,,8,61
7953,7953,,8,61
8311,8311,,8,61
8882,8882,,8,61
8978,8978,,8,61
9070,9070,,8,61
9139,9139,,8,61
9196,9196,,8,61
9520,9520,,8,61
6355,6355,,21,151
223,223,,21,151
666,666,,21,151
701,701,,21,151
803,803,,21,151
940,940,,21,151
1245,1245,,21,151
2036,2036,,21,151
2364,2364,,21,151
2663,2663,,21,151
2752,2752,,21,151
2758,2758,,21,151
2777,2777,,21,151
2824,2824,,21,151
2873,2873,,21,151
3383,3383,,21,151
3446,3446,,21,151
3467,3467,,21,151
3700,3700,,21,151
4369,4369,,21,151
4822,4822,,21,151
4912,4912,,21,151
5741,5741,,21,151
5865,5865,,21,151
5914,5914,,21,151
5961,5961,,21,151
6365,6365,,21,151
7152,7152,,21,151
7838,7838,,21,151
8021,8021,,21,151
8039,8039,,21,151
8332,8332,,21,151
8485,8485,,21,151
8527,8527,,21,151
8537,8537,,21,151
8924,8924,,21,151
9069,9069,,21,151
9135,9135,,21,151
9161,9161,,21,151
9294,9294,,21,151
9595,9595,,21,151
9685,9685,,21,151
485,485,,6,48
113,113,,6,48
473,473,,6,48
481,481,,6,48
509,509,,6,48
556,556,,6,48
657,657,,6,48
1034,1034,,6,48
1080,1080,,6,48
1662,1662,,6,48
2254,2254,,6,48
2658,2658,,6,48
3076,3076,,6,48
3197,3197,,6,48
3476,3476,,6,48
3613,3613,,6,48
3990,3990,,6,48
4398,4398,,6,48
4615,4615,,6,48
4634,4634,,6,48
5009,5009,,6,48
5017,5017,,6,48
5031,5031,,6,48
5314,5314,,6,48
5388,5388,,6,48
5472,5472,,6,48
5524,5524,,6,48
5578,5578,,6,48
6013,6013,,6,48
6131,6131,,6,48
6442,6442,,6,48
6630,6630,,6,48
6972,6972,,6,48
7213,7213,,6,48
7263,7263,,6,48
7282,7282,,6,48
7410,7410,,6,48
7987,7987,,6,48
7993,7993,,6,48
8025,8025,,6,48
8043,8043,,6,48
8121,8121,,6,48
8318,8318,,6,48
8463,8463,,6,48
8625,8625,,6,48
8846,8846,,6,48
9264,9264,,6,48
9268,9268,,6,48
9453,9453,,6,48
9466,9466,,6,48
9644,9644,,6,48
9808,9808,,6,48
9828,9828,,6,48
2356,2356,,16,118
114,114,,16,118
141,141,,16,118
166,166,,16,118
524,524,,16,118
1356,1356,,16,118
1471,1471,,16,118
1631,1631,,16,118
1633,1633,,16,118
1826,1826,,16,118
2298,2298,,16,118
2438,2438,,16,118
2627,2627,,16,118
2941,2941,,16,118
2952,2952,,16,118
2954,2954,,16,118
3230,3230,,16,118
3240,3240,,16,118
3297,3297,,16,118
3320,3320,,16,118
3322,3322,,16,118
3595,3595,,16,118
3603,3603,,16,118
3874,3874,,16,118
4106,4106,,16,118
4245,4245,,16,118
4333,4333,,16,118
4699,4699,,16,118
5020,5020,,16,118
5321,5321,,16,118
5879,5879,,16,118
6005,6005,,16,118
6277,6277,,16,118
6508,6508,,16,118
6955,6955,,16,118
6989,6989,,16,118
7065,7065,,16,118
7324,7324,,16,118
7370,7370,,16,118
7681,7681,,16,118
7816,7816,,16,118
8148,8148,,16,118
8581,8581,,16,118
8799,8799,,16,118
8892,8892,,16,118
8932,8932,,16,118
9195,9195,,16,118
9313,9313,,16,118
9335,9335,,16,118
9467,9467,,16,118
9660,9660,,16,118
9793,9793,,16,118
9968,9968,,16,118
4782,4782,,7,54
90,90,,7,54
122,122,,7,54
272,272,,7,54
322,322,,7,54
507,507,,7,54
790,790,,7,54
1018,1018,,7,54
1120,1120,,7,54
1778,1778,,7,54
2099,2099,,7,54
2140,2140,,7,54
2378,2378,,7,54
2580,2580,,7,54
2689,2689,,7,54
3023,3023,,7,54
3069,3069,,7,54
3451,3451,,7,54
3535,3535,,7,54
3590,3590,,7,54
4342,4342,,7,54
4591,4591,,7,54
4710,4710,,7,54
4752,4752,,7,54
4870,4870,,7,54
4945,4945,,7,54
5562,5562,,7,54
5807,5807,,7,54
5850,5850,,7,54
5884,5884,,7,54
6134,6134,,7,54
6391,6391,,7,54
6487,6487,,7,54
6558,6558,,7,54
6851,6851,,7,54
7238,7238,,7,54
7268,7268,,7,54
7484,7484,,7,54
7562,7562,,7,54
7689,7689,,7,54
8012,8012,,7,54
8068,8068,,7,54
8131,8131,,7,54
8343,8343,,7,54
8604,8604,,7,54
8894,8894,,7,54
9768,9768,,7,54
9782,9782,,7,54
9925,9925,,7,54
2402,2402,,12,89
400,400,,12,89
720,720,,12,89
943,943,,12,89
1231,1231,,12,89
1513,1513,,12,89
1560,1560,,12,89
1842,1842,,12,89
1843,1843,,12,89
1861,1861,,12,89
2000,2000,,12,89
2010,2010,,12,89
2095,2095,,12,89
2113,2113,,12,89
2422,2422,,12,89
2496,2496,,12,89
2527,2527,,12,89
2550,2550,,12,89
2935,2935,,12,89
3309,3309,,12,89
3336,3336,,12,89
3355,3355,,12,89
3546,3546,,12,89
3609,3609,,12,89
3639,3639,,12,89
3766,3766,,12,89
3904,3904,,12,89
4048,4048,,12,89
